student_id,question_id,subject,topic,difficulty,is_correct,time_taken_seconds,attempt_number,timestamp,session_id,is_synthetic,data_label
S00009,Q0501B,Software Engineering,SDLC,Medium,0,219.86,10,2025-01-08T02:16:54.227258,S00009_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0402A,Computer Networks,TCP/IP,Easy,1,47.88,11,2025-01-09T12:43:16.362238,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0109A,DSA,Heap,Easy,1,38.81,12,2025-01-11T02:23:56.862107,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0307A,Operating Systems,File Systems,Easy,0,70.69,13,2025-01-12T13:47:49.197016,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0506A,Software Engineering,UML,Easy,0,68.09,14,2025-01-13T01:33:24.101801,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0503C,Software Engineering,Waterfall,Hard,0,277.33,15,2025-01-13T11:36:48.429946,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0108C,DSA,Hashing,Hard,0,219.45,16,2025-01-13T14:57:57.799311,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0306B,Operating Systems,Synchronization,Medium,1,101.88,17,2025-01-14T18:10:59.468619,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0101B,DSA,Arrays,Medium,0,137.02,18,2025-01-15T06:49:37.189810,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0308A,Operating Systems,Threads,Easy,1,84.68,19,2025-01-15T22:47:16.499249,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0107C,DSA,Graphs,Hard,0,205.19,20,2025-01-17T05:06:08.745536,S00009_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0508A,Software Engineering,Software Quality,Easy,1,41.0,21,2025-01-17T10:51:21.343324,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0206B,DBMS,Transactions,Medium,0,98.48,22,2025-01-17T15:38:02.708003,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0208S,DBMS,ER Model,Easy,0,106.87,23,2025-01-18T20:38:06.507906,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0306A,Operating Systems,Synchronization,Easy,0,62.84,24,2025-01-20T05:31:18.587303,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0404C,Computer Networks,UDP,Hard,1,98.62,25,2025-01-21T19:20:38.461347,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0502C,Software Engineering,Agile,Hard,0,230.82,26,2025-01-22T10:24:36.301806,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0503B,Software Engineering,Waterfall,Medium,1,83.18,27,2025-01-23T21:18:36.786609,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0108A,DSA,Hashing,Easy,1,48.61,28,2025-01-25T06:19:02.022980,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0101S,DSA,Arrays,Easy,1,46.04,29,2025-01-26T03:46:21.219093,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0209B,DBMS,Relational Algebra,Medium,0,176.35,30,2025-01-27T02:38:51.983427,S00009_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0506S,Software Engineering,UML,Medium,0,226.05,31,2025-01-28T15:14:05.117226,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0104A,DSA,Stack & Queue,Easy,1,55.88,32,2025-01-29T16:34:37.587323,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0507C,Software Engineering,Git/Version Control,Hard,0,200.01,33,2025-01-30T15:40:34.007209,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0304S,Operating Systems,Memory Management,Medium,1,84.53,34,2025-01-31T12:39:48.745919,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0205S,DBMS,Joins,Medium,1,95.25,35,2025-02-01T23:52:27.992849,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0104B,DSA,Stack & Queue,Medium,1,81.59,36,2025-02-02T22:15:40.329433,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0204S,DBMS,Normalization,Medium,0,151.11,37,2025-02-03T06:12:33.906610,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0109C,DSA,Heap,Hard,1,119.37,38,2025-02-03T13:51:49.177977,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0504C,Software Engineering,SRS,Hard,0,166.53,39,2025-02-05T00:50:57.213015,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0502A,Software Engineering,Agile,Easy,1,76.29,40,2025-02-05T17:44:23.167134,S00009_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0407A,Computer Networks,DHCP,Easy,0,68.63,41,2025-02-06T06:10:43.865788,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0202B,DBMS,Keys,Medium,0,189.64,42,2025-02-06T16:27:03.487965,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0510A,Software Engineering,Design Patterns,Easy,0,86.96,43,2025-02-07T23:55:09.006688,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0108A,DSA,Hashing,Easy,1,53.07,44,2025-02-09T12:01:49.950619,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0305A,Operating Systems,Paging,Easy,0,86.1,45,2025-02-10T17:00:53.499212,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0501B,Software Engineering,SDLC,Medium,0,120.8,46,2025-02-11T06:10:37.153971,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0408A,Computer Networks,IP Addressing,Easy,0,57.66,47,2025-02-11T14:41:21.362563,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0207C,DBMS,Indexing,Hard,1,245.11,48,2025-02-12T11:01:50.380611,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0302C,Operating Systems,CPU Scheduling,Hard,0,164.41,49,2025-02-13T10:01:17.675509,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0303A,Operating Systems,Deadlocks,Easy,1,53.79,50,2025-02-13T18:25:24.053262,S00009_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0506A,Software Engineering,UML,Easy,1,88.84,51,2025-02-14T07:12:37.231182,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0107A,DSA,Graphs,Easy,0,60.24,52,2025-02-14T12:18:11.854222,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0507B,Software Engineering,Git/Version Control,Medium,0,206.32,53,2025-02-15T05:42:18.677292,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0109C,DSA,Heap,Hard,1,200.43,54,2025-02-16T02:31:42.395913,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0105A,DSA,Recursion,Easy,1,73.05,55,2025-02-17T07:21:35.701970,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0108C,DSA,Hashing,Hard,0,273.35,56,2025-02-18T02:18:55.744276,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0306C,Operating Systems,Synchronization,Hard,0,139.29,57,2025-02-18T17:27:50.624886,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0109A,DSA,Heap,Easy,1,41.32,58,2025-02-19T06:56:03.452594,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0510A,Software Engineering,Design Patterns,Easy,1,53.55,59,2025-02-20T05:39:49.530212,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00009,Q0203B,DBMS,SQL,Medium,0,98.66,60,2025-02-21T18:22:28.318978,S00009_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0105A,DSA,Recursion,Easy,0,68.06,1,2025-01-02T00:46:36.341703,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0203B,DBMS,SQL,Medium,1,69.85,2,2025-01-02T10:49:01.839541,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0409B,Computer Networks,Routing,Medium,1,75.61,3,2025-01-02T16:08:30.096431,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0405C,Computer Networks,DNS,Hard,1,89.74,4,2025-01-03T20:26:16.609233,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0508C,Software Engineering,Software Quality,Hard,0,107.26,5,2025-01-04T20:13:15.000205,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0309C,Operating Systems,I/O Management,Hard,0,183.19,6,2025-01-05T06:22:44.389732,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0309C,Operating Systems,I/O Management,Hard,1,159.9,7,2025-01-06T17:00:55.328194,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0404A,Computer Networks,UDP,Easy,1,49.97,8,2025-01-07T16:14:55.405903,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0404S,Computer Networks,UDP,Easy,1,67.0,9,2025-01-08T09:31:02.506875,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0403B,Computer Networks,TCP,Medium,1,106.51,10,2025-01-09T06:02:03.792673,S00010_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0406B,Computer Networks,HTTP,Medium,1,104.73,11,2025-01-09T21:15:41.095791,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0201B,DBMS,DBMS Basics,Medium,1,65.64,12,2025-01-11T10:57:39.840345,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0510B,Software Engineering,Design Patterns,Medium,0,144.1,13,2025-01-12T14:27:00.173790,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0107A,DSA,Graphs,Easy,1,49.65,14,2025-01-13T01:22:45.821380,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0102C,DSA,Strings,Hard,0,220.77,15,2025-01-14T14:35:37.947512,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0106B,DSA,Trees,Medium,0,111.41,16,2025-01-15T14:01:45.543448,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0510B,Software Engineering,Design Patterns,Medium,0,136.39,17,2025-01-16T09:19:52.840059,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0303S,Operating Systems,Deadlocks,Hard,0,258.15,18,2025-01-17T22:03:00.481852,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0108A,DSA,Hashing,Easy,0,50.14,19,2025-01-19T10:54:41.739846,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0104S,DSA,Stack & Queue,Easy,1,54.51,20,2025-01-20T18:55:33.817186,S00010_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0510A,Software Engineering,Design Patterns,Easy,0,70.74,21,2025-01-21T13:04:09.606181,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0504S,Software Engineering,SRS,Medium,0,123.02,22,2025-01-22T20:05:01.655056,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0301C,Operating Systems,Processes,Hard,0,331.78,23,2025-01-24T09:39:42.573227,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0507A,Software Engineering,Git/Version Control,Easy,0,42.39,24,2025-01-24T19:10:46.530440,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0209A,DBMS,Relational Algebra,Easy,1,30.62,25,2025-01-25T13:05:21.926629,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0109B,DSA,Heap,Medium,0,85.86,26,2025-01-25T17:31:40.830190,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0509A,Software Engineering,Project Management,Easy,0,53.72,27,2025-01-26T14:25:05.886530,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0409B,Computer Networks,Routing,Medium,0,161.89,28,2025-01-27T10:41:30.397428,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0407B,Computer Networks,DHCP,Medium,0,108.93,29,2025-01-28T09:29:23.253814,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0409C,Computer Networks,Routing,Hard,0,203.16,30,2025-01-29T05:52:29.085224,S00010_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0306C,Operating Systems,Synchronization,Hard,1,134.48,31,2025-01-30T11:54:30.059885,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0106S,DSA,Trees,Medium,0,155.55,32,2025-01-31T20:05:16.109719,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0409C,Computer Networks,Routing,Hard,0,193.47,33,2025-02-02T09:39:10.280710,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0201C,DBMS,DBMS Basics,Hard,1,191.06,34,2025-02-03T18:13:13.239474,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0310S,Operating Systems,Security,Hard,0,213.75,35,2025-02-05T03:31:21.041756,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0408A,Computer Networks,IP Addressing,Easy,1,60.93,36,2025-02-05T12:38:45.959031,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0401C,Computer Networks,OSI,Hard,0,95.45,37,2025-02-06T14:43:33.483289,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0401S,Computer Networks,OSI,Medium,1,101.74,38,2025-02-07T04:32:37.164784,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0408S,Computer Networks,IP Addressing,Medium,0,143.7,39,2025-02-07T15:35:15.163550,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0102S,DSA,Strings,Easy,0,74.71,40,2025-02-08T21:37:38.948743,S00010_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0108A,DSA,Hashing,Easy,1,55.58,41,2025-02-09T08:05:01.705648,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0208S,DBMS,ER Model,Easy,1,40.52,42,2025-02-10T20:07:33.140805,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0109S,DSA,Heap,Medium,1,94.2,43,2025-02-12T00:34:26.356478,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0410B,Computer Networks,Network Security,Medium,0,115.38,44,2025-02-12T09:00:58.514079,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0308A,Operating Systems,Threads,Easy,1,60.57,45,2025-02-13T20:06:00.738104,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0406C,Computer Networks,HTTP,Hard,0,234.0,46,2025-02-14T12:06:00.948852,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0304A,Operating Systems,Memory Management,Easy,0,74.29,47,2025-02-15T03:37:44.008420,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0102S,DSA,Strings,Easy,1,94.8,48,2025-02-16T17:14:20.954025,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0502A,Software Engineering,Agile,Easy,0,83.09,49,2025-02-17T21:48:09.442831,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0106A,DSA,Trees,Easy,0,67.81,50,2025-02-18T18:58:30.588141,S00010_SESSION_005,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0305A,Operating Systems,Paging,Easy,1,54.04,51,2025-02-19T19:38:23.942561,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0108C,DSA,Hashing,Hard,0,435.6,52,2025-02-19T22:39:04.178812,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0105B,DSA,Recursion,Medium,1,91.98,53,2025-02-21T02:01:25.324064,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0505B,Software Engineering,Testing,Medium,1,113.56,54,2025-02-21T07:36:35.754407,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0105S,DSA,Recursion,Medium,1,62.8,55,2025-02-21T15:05:15.654745,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0206A,DBMS,Transactions,Easy,1,60.84,56,2025-02-21T22:02:17.918503,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0504A,Software Engineering,SRS,Easy,0,72.28,57,2025-02-22T07:43:15.045955,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0404C,Computer Networks,UDP,Hard,1,145.08,58,2025-02-23T10:36:25.553127,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0507B,Software Engineering,Git/Version Control,Medium,0,54.45,59,2025-02-24T05:38:40.067033,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00010,Q0203A,DBMS,SQL,Easy,1,47.34,60,2025-02-25T02:40:41.711106,S00010_SESSION_006,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0408A,Computer Networks,IP Addressing,Easy,1,56.39,1,2025-01-02T09:25:05.003397,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0405B,Computer Networks,DNS,Medium,0,106.72,2,2025-01-03T18:09:18.738245,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0203C,DBMS,SQL,Hard,0,227.88,3,2025-01-05T07:40:31.258142,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0203A,DBMS,SQL,Easy,1,89.03,4,2025-01-06T13:35:59.691936,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0410B,Computer Networks,Network Security,Medium,1,78.23,5,2025-01-08T03:01:31.232672,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0408A,Computer Networks,IP Addressing,Easy,1,31.31,6,2025-01-09T03:38:43.557435,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0309A,Operating Systems,I/O Management,Easy,1,32.25,7,2025-01-09T20:07:32.488259,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0303A,Operating Systems,Deadlocks,Easy,1,72.76,8,2025-01-10T04:06:00.342510,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0103A,DSA,Linked Lists,Easy,1,42.1,9,2025-01-10T12:58:30.085376,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0108A,DSA,Hashing,Easy,1,61.96,10,2025-01-11T22:00:10.641082,S00011_SESSION_001,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0510B,Software Engineering,Design Patterns,Medium,1,51.32,11,2025-01-12T06:45:56.336282,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0205B,DBMS,Joins,Medium,1,82.33,12,2025-01-13T01:44:28.715752,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0302A,Operating Systems,CPU Scheduling,Easy,0,85.83,13,2025-01-14T01:30:24.173071,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0504A,Software Engineering,SRS,Easy,1,40.4,14,2025-01-15T11:43:14.209640,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0307C,Operating Systems,File Systems,Hard,0,153.94,15,2025-01-16T10:25:30.783986,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0504A,Software Engineering,SRS,Easy,1,28.07,16,2025-01-17T09:06:03.343702,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0505A,Software Engineering,Testing,Easy,1,41.42,17,2025-01-17T23:20:05.951149,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0506S,Software Engineering,UML,Medium,1,87.6,18,2025-01-19T00:26:32.272834,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0310B,Operating Systems,Security,Medium,0,96.6,19,2025-01-20T04:32:11.803203,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0106C,DSA,Trees,Hard,0,126.5,20,2025-01-21T03:27:53.379234,S00011_SESSION_002,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0109A,DSA,Heap,Easy,1,45.64,21,2025-01-21T23:55:53.813423,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0204S,DBMS,Normalization,Medium,1,166.16,22,2025-01-22T16:50:45.199064,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0108B,DSA,Hashing,Medium,1,114.47,23,2025-01-23T16:07:54.308175,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0204C,DBMS,Normalization,Hard,1,130.0,24,2025-01-24T02:20:19.490924,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0203A,DBMS,SQL,Easy,1,38.98,25,2025-01-24T09:23:17.041196,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0505B,Software Engineering,Testing,Medium,1,56.17,26,2025-01-25T08:22:26.237254,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0306A,Operating Systems,Synchronization,Easy,1,75.93,27,2025-01-26T16:29:54.152678,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0302S,Operating Systems,CPU Scheduling,Medium,0,87.87,28,2025-01-27T04:38:36.715534,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0402A,Computer Networks,TCP/IP,Easy,1,24.81,29,2025-01-28T10:04:17.113867,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0407A,Computer Networks,DHCP,Easy,1,36.15,30,2025-01-29T06:40:33.016585,S00011_SESSION_003,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0301C,Operating Systems,Processes,Hard,0,242.2,31,2025-01-30T09:08:37.406466,S00011_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0304A,Operating Systems,Memory Management,Easy,1,55.32,32,2025-01-30T21:26:20.076962,S00011_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0101B,DSA,Arrays,Medium,1,59.62,33,2025-02-01T00:05:08.400449,S00011_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0403A,Computer Networks,TCP,Easy,0,70.19,34,2025-02-01T08:30:09.882988,S00011_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0307C,Operating Systems,File Systems,Hard,0,267.78,35,2025-02-01T23:46:40.554470,S00011_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0310S,Operating Systems,Security,Hard,0,193.37,36,2025-02-02T18:03:14.848743,S00011_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0306A,Operating Systems,Synchronization,Easy,0,51.89,37,2025-02-03T01:07:24.267235,S00011_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00011,Q0307S,Operating Systems,File Systems,Easy,1,76.59,38,2025-02-04T11:55:07.199960,S00011_SESSION_004,True,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
