student_id,subject,topic,attempt_number,timestamp,synthetic_true_mastery,synthetic_mastered_label
S00006,DSA,Trees,46,2025-02-05T16:32:40.789697,0.418435,0
S00006,Operating Systems,Deadlocks,47,2025-02-06T23:54:56.575589,0.980298,1
S00006,DBMS,Keys,48,2025-02-07T21:56:01.895423,0.630965,0
S00006,DBMS,Transactions,49,2025-02-09T09:56:14.517786,0.447196,0
S00006,Software Engineering,UML,50,2025-02-10T02:42:54.704486,0.839217,1
S00006,Computer Networks,DHCP,51,2025-02-10T15:39:57.145454,0.808951,1
S00006,DBMS,Normalization,52,2025-02-11T19:28:52.181383,0.513289,0
S00006,DBMS,SQL,53,2025-02-13T06:31:19.011630,0.230674,0
S00006,Operating Systems,I/O Management,54,2025-02-13T13:11:32.208669,0.981476,1
S00006,DBMS,ER Model,55,2025-02-14T09:10:10.088734,0.41191,0
S00006,DSA,Heap,56,2025-02-14T17:07:41.214820,0.76083,1
S00006,DSA,Strings,57,2025-02-15T16:43:09.913090,0.702505,1
S00006,DSA,Stack & Queue,58,2025-02-16T11:18:06.899233,0.73506,1
S00006,DBMS,SQL,59,2025-02-16T14:51:58.609345,0.25061,0
S00006,DSA,Dynamic Programming,60,2025-02-17T15:32:07.497681,0.655324,0
S00007,DSA,Stack & Queue,1,2025-01-03T16:14:02.015105,0.775148,1
S00007,Computer Networks,TCP,2,2025-01-04T05:57:32.798530,0.396457,0
S00007,Computer Networks,IP Addressing,3,2025-01-04T15:18:18.762997,0.289935,0
S00007,DSA,Arrays,4,2025-01-06T03:09:22.973289,0.724028,1
S00007,DSA,Graphs,5,2025-01-06T12:18:41.484334,0.979489,1
S00007,Computer Networks,IP Addressing,6,2025-01-07T20:50:32.322032,0.312586,0
S00007,DBMS,Indexing,7,2025-01-08T20:27:52.233701,0.864302,1
S00007,DBMS,ER Model,8,2025-01-09T16:44:42.765941,0.622274,0
S00007,Computer Networks,IP Addressing,9,2025-01-11T04:33:30.994697,0.317762,0
S00007,Operating Systems,Processes,10,2025-01-12T13:55:45.582880,0.490286,0
S00007,Operating Systems,Paging,11,2025-01-13T06:02:18.257875,0.747394,1
S00007,Operating Systems,Security,12,2025-01-13T14:02:17.136206,0.573219,0
S00007,DSA,Heap,13,2025-01-14T22:05:51.149321,0.982221,1
S00007,Operating Systems,Synchronization,14,2025-01-15T04:12:41.106764,0.68499,0
S00007,Operating Systems,Paging,15,2025-01-16T15:09:43.900653,0.752863,1
S00007,DSA,Stack & Queue,16,2025-01-16T22:24:21.374370,0.781655,1
S00007,Operating Systems,Memory Management,17,2025-01-17T01:55:22.749938,0.597694,0
S00007,Operating Systems,Security,18,2025-01-18T00:42:34.658671,0.586069,0
S00007,Software Engineering,Agile,19,2025-01-18T07:25:16.403578,0.471948,0
S00007,DBMS,Relational Algebra,20,2025-01-18T11:14:18.859022,0.729324,1
S00007,Computer Networks,DNS,21,2025-01-19T20:16:54.139414,0.195965,0
S00007,DSA,Recursion,22,2025-01-20T17:36:33.526167,0.97895,1
S00007,Operating Systems,Deadlocks,23,2025-01-20T22:24:03.144121,0.689254,0
S00007,Computer Networks,UDP,24,2025-01-21T02:33:50.745460,0.542856,0
S00007,Computer Networks,DHCP,25,2025-01-22T07:17:05.878681,0.193844,0
S00007,DSA,Trees,26,2025-01-22T16:49:43.289423,0.979357,1
S00007,Computer Networks,HTTP,27,2025-01-24T03:07:09.843204,0.230649,0
S00007,Computer Networks,HTTP,28,2025-01-24T11:00:18.982868,0.237444,0
S00007,DBMS,Transactions,29,2025-01-25T21:57:09.487985,0.794714,1
S00007,Operating Systems,Paging,30,2025-01-26T13:12:37.882377,0.763279,1
S00007,DBMS,Normalization,31,2025-01-26T20:27:36.019868,0.722532,1
S00007,DBMS,Normalization,32,2025-01-27T23:49:55.468235,0.731797,1
S00007,Computer Networks,HTTP,33,2025-01-28T21:13:30.273926,0.261125,0
S00007,DBMS,ER Model,34,2025-01-29T12:22:03.852705,0.637534,0
S00007,Computer Networks,DNS,35,2025-01-29T16:59:57.692424,0.226358,0
S00007,Operating Systems,CPU Scheduling,36,2025-01-29T20:09:42.784659,0.619485,0
S00007,DBMS,DBMS Basics,37,2025-01-30T07:42:16.123074,0.770115,1
S00007,Computer Networks,DHCP,38,2025-01-30T13:51:32.627163,0.215361,0
S00007,DBMS,Indexing,39,2025-01-30T17:54:04.950329,0.866494,1
S00007,Computer Networks,DNS,40,2025-01-31T03:10:33.375824,0.245475,0
S00007,Software Engineering,Agile,41,2025-01-31T10:21:18.603762,0.476026,0
S00007,Software Engineering,SRS,42,2025-02-02T00:16:29.793526,0.699238,0
S00007,Software Engineering,UML,43,2025-02-02T05:23:23.967673,0.83277,1
S00007,DSA,Stack & Queue,44,2025-02-03T11:26:43.511322,0.782835,1
S00007,Computer Networks,OSI,45,2025-02-04T10:26:41.085200,0.587373,0
S00007,Operating Systems,Memory Management,46,2025-02-05T20:26:55.161512,0.599091,0
S00007,Software Engineering,Git/Version Control,47,2025-02-06T17:37:37.348286,0.767992,1
S00007,Computer Networks,DNS,48,2025-02-07T20:07:27.984834,0.254496,0
S00007,Computer Networks,TCP,49,2025-02-09T05:03:17.775575,0.401529,0
S00007,Operating Systems,CPU Scheduling,50,2025-02-09T13:12:54.502875,0.624902,0
S00007,Operating Systems,Processes,51,2025-02-11T01:13:07.873259,0.494201,0
S00007,Software Engineering,Waterfall,52,2025-02-11T19:14:47.726879,0.753578,1
S00007,Software Engineering,Software Quality,53,2025-02-13T04:33:17.017567,0.839639,1
S00007,Computer Networks,DNS,54,2025-02-13T14:30:44.414546,0.26166,0
S00007,DSA,Heap,55,2025-02-14T21:53:40.379160,0.983773,1
S00007,Computer Networks,Routing,56,2025-02-15T12:19:20.598615,0.453095,0
S00007,Computer Networks,TCP/IP,57,2025-02-16T11:29:48.592982,0.344654,0
S00007,Operating Systems,Synchronization,58,2025-02-17T06:22:03.270735,0.700863,1
S00007,DBMS,Normalization,59,2025-02-18T04:46:16.838621,0.733301,1
S00007,Computer Networks,OSI,60,2025-02-18T08:37:44.743292,0.590425,0
S00008,DSA,Strings,1,2025-01-01T21:09:46.546211,0.439876,0
S00008,DSA,Dynamic Programming,2,2025-01-02T19:19:14.718534,0.215312,0
S00008,Operating Systems,Paging,3,2025-01-03T05:21:11.458790,0.06057,0
S00008,DBMS,ER Model,4,2025-01-03T22:20:24.197465,0.376654,0
S00008,DBMS,Indexing,5,2025-01-05T08:08:22.075904,0.521558,0
S00008,Software Engineering,Testing,6,2025-01-05T11:12:36.711994,0.227623,0
S00008,Operating Systems,Paging,7,2025-01-06T02:10:05.263137,0.066083,0
S00008,Operating Systems,CPU Scheduling,8,2025-01-06T05:23:11.344255,0.185444,0
S00008,Operating Systems,I/O Management,9,2025-01-07T02:40:08.710883,0.205014,0
S00008,DBMS,Relational Algebra,10,2025-01-08T09:49:58.109815,0.265913,0
S00008,Software Engineering,Waterfall,11,2025-01-09T10:58:15.941432,0.372399,0
S00008,Operating Systems,Deadlocks,12,2025-01-10T21:44:22.001561,0.336765,0
S00008,DBMS,Concurrency Control,13,2025-01-11T07:18:02.888906,0.282137,0
S00008,Operating Systems,Security,14,2025-01-11T18:56:50.859403,0.054985,0
S00008,Computer Networks,UDP,15,2025-01-13T04:47:44.608312,0.540269,0
S00008,Software Engineering,Testing,16,2025-01-14T14:17:13.347949,0.23272,0
S00008,Operating Systems,Processes,17,2025-01-15T13:07:57.258731,0.142426,0
S00008,Operating Systems,Paging,18,2025-01-16T12:10:35.031886,0.091798,0
S00008,DSA,Dynamic Programming,19,2025-01-16T21:42:58.255236,0.220435,0
S00008,Computer Networks,TCP/IP,20,2025-01-17T14:22:42.545531,0.545085,0
S00008,Software Engineering,Project Management,21,2025-01-17T21:21:25.504664,0.230978,0
S00008,DSA,Graphs,22,2025-01-19T07:15:08.311820,0.276521,0
S00008,Operating Systems,Synchronization,23,2025-01-20T00:13:22.305793,0.271756,0
S00008,DSA,Graphs,24,2025-01-20T19:52:41.802651,0.282169,0
S00008,Software Engineering,Agile,25,2025-01-21T10:57:24.993220,0.181332,0
S00008,DBMS,Joins,26,2025-01-21T19:41:32.374893,0.519728,0
S00008,Software Engineering,Agile,27,2025-01-22T16:02:59.161340,0.181459,0
S00008,Computer Networks,OSI,28,2025-01-23T06:45:46.278311,0.532363,0
S00008,Software Engineering,SDLC,29,2025-01-23T13:40:56.446093,0.365912,0
S00008,Operating Systems,Synchronization,30,2025-01-24T09:42:49.909982,0.279597,0
S00008,Operating Systems,Processes,31,2025-01-25T13:14:03.064647,0.17097,0
S00008,DSA,Heap,32,2025-01-26T18:29:17.509411,0.317487,0
S00008,Software Engineering,SDLC,33,2025-01-27T02:31:18.586297,0.370594,0
S00008,Operating Systems,Processes,34,2025-01-28T01:24:18.860181,0.178215,0
S00008,Computer Networks,OSI,35,2025-01-29T12:36:49.982744,0.534556,0
S00008,Computer Networks,Routing,36,2025-01-29T18:31:46.949648,0.771786,1
S00008,Computer Networks,HTTP,37,2025-01-30T09:25:47.039626,0.586513,0
S00008,DSA,Strings,38,2025-01-31T16:10:46.317579,0.442858,0
S00008,Computer Networks,DHCP,39,2025-02-01T03:18:42.517765,0.657652,0
S00008,Software Engineering,SRS,40,2025-02-02T00:31:04.526396,0.274265,0
S00008,Operating Systems,Threads,41,2025-02-03T06:58:38.304020,0.277985,0
S00008,Software Engineering,Software Quality,42,2025-02-04T10:53:52.183632,0.485555,0
S00008,Operating Systems,Synchronization,43,2025-02-05T23:05:23.161833,0.283864,0
S00008,DBMS,SQL,44,2025-02-06T14:07:30.704760,0.392535,0
S00008,DSA,Recursion,45,2025-02-07T12:13:54.863397,0.476193,0
S00008,Computer Networks,Network Security,46,2025-02-08T23:19:27.215214,0.576263,0
S00008,Operating Systems,Memory Management,47,2025-02-09T16:32:21.243944,0.445168,0
S00008,DSA,Trees,48,2025-02-10T20:16:52.591849,0.601852,0
S00008,DBMS,DBMS Basics,49,2025-02-11T06:28:46.334552,0.440561,0
S00008,DSA,Stack & Queue,50,2025-02-12T08:54:48.161138,0.456704,0
S00008,Operating Systems,Security,51,2025-02-13T12:09:57.000220,0.060941,0
S00008,DSA,Arrays,52,2025-02-14T20:32:16.636083,0.588122,0
S00008,Software Engineering,Design Patterns,53,2025-02-16T03:21:21.407129,0.244032,0
S00008,Software Engineering,Waterfall,54,2025-02-17T12:50:54.823245,0.393143,0
S00008,Software Engineering,Waterfall,55,2025-02-17T18:53:32.855655,0.398506,0
S00008,DSA,Hashing,56,2025-02-18T13:03:35.096644,0.333396,0
S00008,Software Engineering,Waterfall,57,2025-02-20T02:59:58.485357,0.401718,0
S00008,Computer Networks,IP Addressing,58,2025-02-21T09:49:42.757758,0.650705,0
S00008,DSA,Hashing,59,2025-02-22T18:52:06.214933,0.343406,0
S00008,DBMS,Transactions,60,2025-02-23T00:27:34.855428,0.358056,0
S00009,DBMS,DBMS Basics,1,2025-01-02T09:22:27.390058,0.31628,0
S00009,Computer Networks,Routing,2,2025-01-02T20:16:28.942540,0.638793,0
S00009,DSA,Graphs,3,2025-01-03T02:25:56.675983,0.403052,0
S00009,DBMS,Joins,4,2025-01-04T12:49:32.532355,0.328409,0
S00009,Operating Systems,File Systems,5,2025-01-04T17:31:13.841348,0.501556,0
S00009,DBMS,Indexing,6,2025-01-05T03:42:48.856477,0.389324,0
S00009,Software Engineering,SRS,7,2025-01-06T05:37:52.732258,0.587644,0
S00009,Operating Systems,Threads,8,2025-01-06T20:44:08.466831,0.361421,0
S00009,Software Engineering,SRS,9,2025-01-07T14:53:35.209538,0.590189,0
S00009,Software Engineering,SDLC,10,2025-01-08T02:16:54.227258,0.114051,0
S00009,Computer Networks,TCP/IP,11,2025-01-09T12:43:16.362238,0.523822,0
S00009,DSA,Heap,12,2025-01-11T02:23:56.862107,0.70086,1
S00009,Operating Systems,File Systems,13,2025-01-12T13:47:49.197016,0.503104,0
S00009,Software Engineering,UML,14,2025-01-13T01:33:24.101801,0.224793,0
S00009,Software Engineering,Waterfall,15,2025-01-13T11:36:48.429946,0.226644,0
S00009,DSA,Hashing,16,2025-01-13T14:57:57.799311,0.42448,0
S00009,Operating Systems,Synchronization,17,2025-01-14T18:10:59.468619,0.367176,0
S00009,DSA,Arrays,18,2025-01-15T06:49:37.189810,0.457909,0
S00009,Operating Systems,Threads,19,2025-01-15T22:47:16.499249,0.379952,0
S00009,DSA,Graphs,20,2025-01-17T05:06:08.745536,0.409313,0
S00009,Software Engineering,Software Quality,21,2025-01-17T10:51:21.343324,0.124131,0
S00009,DBMS,Transactions,22,2025-01-17T15:38:02.708003,0.213154,0
S00009,DBMS,ER Model,23,2025-01-18T20:38:06.507906,0.117721,0
S00009,Operating Systems,Synchronization,24,2025-01-20T05:31:18.587303,0.370355,0
S00009,Computer Networks,UDP,25,2025-01-21T19:20:38.461347,0.585725,0
S00009,Software Engineering,Agile,26,2025-01-22T10:24:36.301806,0.057505,0
S00009,Software Engineering,Waterfall,27,2025-01-23T21:18:36.786609,0.254722,0
S00009,DSA,Hashing,28,2025-01-25T06:19:02.022980,0.43725,0
S00009,DSA,Arrays,29,2025-01-26T03:46:21.219093,0.472068,0
S00009,DBMS,Relational Algebra,30,2025-01-27T02:38:51.983427,0.254639,0
S00009,Software Engineering,UML,31,2025-01-28T15:14:05.117226,0.228338,0
S00009,DSA,Stack & Queue,32,2025-01-29T16:34:37.587323,0.286142,0
S00009,Software Engineering,Git/Version Control,33,2025-01-30T15:40:34.007209,0.346235,0
S00009,Operating Systems,Memory Management,34,2025-01-31T12:39:48.745919,0.453185,0
S00009,DBMS,Joins,35,2025-02-01T23:52:27.992849,0.35101,0
S00009,DSA,Stack & Queue,36,2025-02-02T22:15:40.329433,0.307993,0
S00009,DBMS,Normalization,37,2025-02-03T06:12:33.906610,0.277553,0
S00009,DSA,Heap,38,2025-02-03T13:51:49.177977,0.71185,1
S00009,Software Engineering,SRS,39,2025-02-05T00:50:57.213015,0.59273,0
S00009,Software Engineering,Agile,40,2025-02-05T17:44:23.167134,0.084502,0
S00009,Computer Networks,DHCP,41,2025-02-06T06:10:43.865788,0.226357,0
S00009,DBMS,Keys,42,2025-02-06T16:27:03.487965,0.205574,0
S00009,Software Engineering,Design Patterns,43,2025-02-07T23:55:09.006688,0.304494,0
S00009,DSA,Hashing,44,2025-02-09T12:01:49.950619,0.452466,0
S00009,Operating Systems,Paging,45,2025-02-10T17:00:53.499212,0.426303,0
S00009,Software Engineering,SDLC,46,2025-02-11T06:10:37.153971,0.121301,0
S00009,Computer Networks,IP Addressing,47,2025-02-11T14:41:21.362563,0.284722,0
S00009,DBMS,Indexing,48,2025-02-12T11:01:50.380611,0.408942,0
S00009,Operating Systems,CPU Scheduling,49,2025-02-13T10:01:17.675509,0.452998,0
S00009,Operating Systems,Deadlocks,50,2025-02-13T18:25:24.053262,0.521345,0
S00009,Software Engineering,UML,51,2025-02-14T07:12:37.231182,0.248616,0
S00009,DSA,Graphs,52,2025-02-14T12:18:11.854222,0.415128,0
S00009,Software Engineering,Git/Version Control,53,2025-02-15T05:42:18.677292,0.350884,0
S00009,DSA,Heap,54,2025-02-16T02:31:42.395913,0.718886,1
S00009,DSA,Recursion,55,2025-02-17T07:21:35.701970,0.226487,0
S00009,DSA,Hashing,56,2025-02-18T02:18:55.744276,0.458548,0
S00009,Operating Systems,Synchronization,57,2025-02-18T17:27:50.624886,0.37719,0
S00009,DSA,Heap,58,2025-02-19T06:56:03.452594,0.72703,1
S00009,Software Engineering,Design Patterns,59,2025-02-20T05:39:49.530212,0.321483,0
S00009,DBMS,SQL,60,2025-02-21T18:22:28.318978,0.220291,0
S00010,DSA,Recursion,1,2025-01-02T00:46:36.341703,0.270549,0
S00010,DBMS,SQL,2,2025-01-02T10:49:01.839541,0.758237,1
S00010,Computer Networks,Routing,3,2025-01-02T16:08:30.096431,0.342944,0
S00010,Computer Networks,DNS,4,2025-01-03T20:26:16.609233,0.699389,0
S00010,Software Engineering,Software Quality,5,2025-01-04T20:13:15.000205,0.118626,0
S00010,Operating Systems,I/O Management,6,2025-01-05T06:22:44.389732,0.538572,0
S00010,Operating Systems,I/O Management,7,2025-01-06T17:00:55.328194,0.558437,0
S00010,Computer Networks,UDP,8,2025-01-07T16:14:55.405903,0.490082,0
S00010,Computer Networks,UDP,9,2025-01-08T09:31:02.506875,0.504734,0
S00010,Computer Networks,TCP,10,2025-01-09T06:02:03.792673,0.527758,0
S00010,Computer Networks,HTTP,11,2025-01-09T21:15:41.095791,0.455317,0
S00010,DBMS,DBMS Basics,12,2025-01-11T10:57:39.840345,0.591564,0
S00010,Software Engineering,Design Patterns,13,2025-01-12T14:27:00.173790,0.212949,0
S00010,DSA,Graphs,14,2025-01-13T01:22:45.821380,0.556756,0
S00010,DSA,Strings,15,2025-01-14T14:35:37.947512,0.306779,0
S00010,DSA,Trees,16,2025-01-15T14:01:45.543448,0.281927,0
S00010,Software Engineering,Design Patterns,17,2025-01-16T09:19:52.840059,0.218605,0
S00010,Operating Systems,Deadlocks,18,2025-01-17T22:03:00.481852,0.315761,0
S00010,DSA,Hashing,19,2025-01-19T10:54:41.739846,0.363776,0
S00010,DSA,Stack & Queue,20,2025-01-20T18:55:33.817186,0.5922,0
S00010,Software Engineering,Design Patterns,21,2025-01-21T13:04:09.606181,0.223498,0
S00010,Software Engineering,SRS,22,2025-01-22T20:05:01.655056,0.104212,0
S00010,Operating Systems,Processes,23,2025-01-24T09:39:42.573227,0.234403,0
S00010,Software Engineering,Git/Version Control,24,2025-01-24T19:10:46.530440,0.172242,0
S00010,DBMS,Relational Algebra,25,2025-01-25T13:05:21.926629,0.647676,0
S00010,DSA,Heap,26,2025-01-25T17:31:40.830190,0.557811,0
S00010,Software Engineering,Project Management,27,2025-01-26T14:25:05.886530,0.256786,0
S00010,Computer Networks,Routing,28,2025-01-27T10:41:30.397428,0.346981,0
S00010,Computer Networks,DHCP,29,2025-01-28T09:29:23.253814,0.409604,0
S00010,Computer Networks,Routing,30,2025-01-29T05:52:29.085224,0.352828,0
S00010,Operating Systems,Synchronization,31,2025-01-30T11:54:30.059885,0.507633,0
S00010,DSA,Trees,32,2025-01-31T20:05:16.109719,0.288773,0
S00010,Computer Networks,Routing,33,2025-02-02T09:39:10.280710,0.357153,0
S00010,DBMS,DBMS Basics,34,2025-02-03T18:13:13.239474,0.607731,0
S00010,Operating Systems,Security,35,2025-02-05T03:31:21.041756,0.396944,0
S00010,Computer Networks,IP Addressing,36,2025-02-05T12:38:45.959031,0.371451,0
S00010,Computer Networks,OSI,37,2025-02-06T14:43:33.483289,0.524033,0
S00010,Computer Networks,OSI,38,2025-02-07T04:32:37.164784,0.543042,0
S00010,Computer Networks,IP Addressing,39,2025-02-07T15:35:15.163550,0.376085,0
S00010,DSA,Strings,40,2025-02-08T21:37:38.948743,0.311764,0
S00010,DSA,Hashing,41,2025-02-09T08:05:01.705648,0.381137,0
S00010,DBMS,ER Model,42,2025-02-10T20:07:33.140805,0.387772,0
S00010,DSA,Heap,43,2025-02-12T00:34:26.356478,0.575063,0
S00010,Computer Networks,Network Security,44,2025-02-12T09:00:58.514079,0.298631,0
S00010,Operating Systems,Threads,45,2025-02-13T20:06:00.738104,0.510274,0
S00010,Computer Networks,HTTP,46,2025-02-14T12:06:00.948852,0.461176,0
S00010,Operating Systems,Memory Management,47,2025-02-15T03:37:44.008420,0.416877,0
S00010,DSA,Strings,48,2025-02-16T17:14:20.954025,0.331748,0
S00010,Software Engineering,Agile,49,2025-02-17T21:48:09.442831,0.231588,0
S00010,DSA,Trees,50,2025-02-18T18:58:30.588141,0.293547,0
S00010,Operating Systems,Paging,51,2025-02-19T19:38:23.942561,0.556096,0
S00010,DSA,Hashing,52,2025-02-19T22:39:04.178812,0.385734,0
S00010,DSA,Recursion,53,2025-02-21T02:01:25.324064,0.298329,0
S00010,Software Engineering,Testing,54,2025-02-21T07:36:35.754407,0.319856,0
S00010,DSA,Recursion,55,2025-02-21T15:05:15.654745,0.3226,0
S00010,DBMS,Transactions,56,2025-02-21T22:02:17.918503,0.521126,0
S00010,Software Engineering,SRS,57,2025-02-22T07:43:15.045955,0.110841,0
S00010,Computer Networks,UDP,58,2025-02-23T10:36:25.553127,0.523289,0
S00010,Software Engineering,Git/Version Control,59,2025-02-24T05:38:40.067033,0.178825,0
S00010,DBMS,SQL,60,2025-02-25T02:40:41.711106,0.765818,1
S00011,Computer Networks,IP Addressing,1,2025-01-02T09:25:05.003397,0.80626,1
S00011,Computer Networks,DNS,2,2025-01-03T18:09:18.738245,0.628994,0
S00011,DBMS,SQL,3,2025-01-05T07:40:31.258142,0.360813,0
S00011,DBMS,SQL,4,2025-01-06T13:35:59.691936,0.379549,0
S00011,Computer Networks,Network Security,5,2025-01-08T03:01:31.232672,0.610583,0
S00011,Computer Networks,IP Addressing,6,2025-01-09T03:38:43.557435,0.812471,1
S00011,Operating Systems,I/O Management,7,2025-01-09T20:07:32.488259,0.404774,0
S00011,Operating Systems,Deadlocks,8,2025-01-10T04:06:00.342510,0.566459,0
S00011,DSA,Linked Lists,9,2025-01-10T12:58:30.085376,0.547797,0
S00011,DSA,Hashing,10,2025-01-11T22:00:10.641082,0.431361,0
S00011,Software Engineering,Design Patterns,11,2025-01-12T06:45:56.336282,0.736571,1
S00011,DBMS,Joins,12,2025-01-13T01:44:28.715752,0.542036,0
S00011,Operating Systems,CPU Scheduling,13,2025-01-14T01:30:24.173071,0.402339,0
S00011,Software Engineering,SRS,14,2025-01-15T11:43:14.209640,0.735971,1
S00011,Operating Systems,File Systems,15,2025-01-16T10:25:30.783986,0.394735,0
S00011,Software Engineering,SRS,16,2025-01-17T09:06:03.343702,0.744826,1
S00011,Software Engineering,Testing,17,2025-01-17T23:20:05.951149,0.788512,1
S00011,Software Engineering,UML,18,2025-01-19T00:26:32.272834,0.820761,1
S00011,Operating Systems,Security,19,2025-01-20T04:32:11.803203,0.391241,0
S00011,DSA,Trees,20,2025-01-21T03:27:53.379234,0.676932,0
S00011,DSA,Heap,21,2025-01-21T23:55:53.813423,0.580058,0
S00011,DBMS,Normalization,22,2025-01-22T16:50:45.199064,0.415663,0
S00011,DSA,Hashing,23,2025-01-23T16:07:54.308175,0.452838,0
S00011,DBMS,Normalization,24,2025-01-24T02:20:19.490924,0.435847,0
S00011,DBMS,SQL,25,2025-01-24T09:23:17.041196,0.396817,0
S00011,Software Engineering,Testing,26,2025-01-25T08:22:26.237254,0.801622,1
S00011,Operating Systems,Synchronization,27,2025-01-26T16:29:54.152678,0.535992,0
S00011,Operating Systems,CPU Scheduling,28,2025-01-27T04:38:36.715534,0.408118,0
S00011,Computer Networks,TCP/IP,29,2025-01-28T10:04:17.113867,0.81271,1
S00011,Computer Networks,DHCP,30,2025-01-29T06:40:33.016585,0.591583,0
S00011,Operating Systems,Processes,31,2025-01-30T09:08:37.406466,0.412983,0
S00011,Operating Systems,Memory Management,32,2025-01-30T21:26:20.076962,0.502097,0
S00011,DSA,Arrays,33,2025-02-01T00:05:08.400449,0.613731,0
S00011,Computer Networks,TCP,34,2025-02-01T08:30:09.882988,0.554738,0
S00011,Operating Systems,File Systems,35,2025-02-01T23:46:40.554470,0.401666,0
S00011,Operating Systems,Security,36,2025-02-02T18:03:14.848743,0.392525,0
S00011,Operating Systems,Synchronization,37,2025-02-03T01:07:24.267235,0.539405,0
S00011,Operating Systems,File Systems,38,2025-02-04T11:55:07.199960,0.415451,0
S00011,Operating Systems,Synchronization,39,2025-02-05T05:51:27.032890,0.541595,0
S00011,Computer Networks,DNS,40,2025-02-06T18:21:42.921015,0.641603,0
S00011,DSA,Dynamic Programming,41,2025-02-07T04:58:25.105112,0.683231,0
S00011,DBMS,SQL,42,2025-02-08T03:54:18.844617,0.417272,0
S00011,Computer Networks,Network Security,43,2025-02-08T21:34:06.175811,0.618643,0
S00011,Operating Systems,I/O Management,44,2025-02-09T02:21:27.584341,0.409439,0
S00011,Operating Systems,Threads,45,2025-02-10T03:36:35.722696,0.623269,0
S00011,Computer Networks,Routing,46,2025-02-10T23:56:24.656885,0.667431,0
S00011,Computer Networks,DNS,47,2025-02-12T11:28:56.710406,0.654201,0
S00011,DBMS,Indexing,48,2025-02-13T04:54:49.481612,0.350899,0
S00011,Operating Systems,File Systems,49,2025-02-14T03:25:27.589615,0.418381,0
S00011,DBMS,Normalization,50,2025-02-15T05:58:57.289624,0.439086,0
S00011,Computer Networks,DHCP,51,2025-02-15T20:17:24.152804,0.603099,0
S00011,Operating Systems,Synchronization,52,2025-02-16T07:48:06.585307,0.557334,0
S00011,Operating Systems,Paging,53,2025-02-17T03:07:58.155993,0.253327,0
S00011,Software Engineering,Git/Version Control,54,2025-02-17T18:15:10.358984,0.706875,1
S00011,Software Engineering,Agile,55,2025-02-19T05:00:24.763603,0.712731,1
S00011,Computer Networks,OSI,56,2025-02-20T05:38:17.457166,0.852545,1
S00011,Software Engineering,SRS,57,2025-02-20T09:02:51.185381,0.753407,1
S00011,DSA,Linked Lists,58,2025-02-21T00:49:36.913786,0.561349,0
S00011,Software Engineering,Project Management,59,2025-02-22T14:48:36.975657,0.719335,1
S00011,Operating Systems,I/O Management,60,2025-02-23T19:53:07.757203,0.425685,0
S00012,Computer Networks,HTTP,1,2025-01-02T15:26:06.739501,0.410308,0
S00012,Operating Systems,Deadlocks,2,2025-01-04T03:06:01.008064,0.647437,0
S00012,Computer Networks,HTTP,3,2025-01-04T15:01:36.318270,0.424863,0
S00012,Computer Networks,Routing,4,2025-01-05T23:41:00.956727,0.484346,0
S00012,Software Engineering,Testing,5,2025-01-07T07:17:07.769764,0.430028,0
S00012,DSA,Graphs,6,2025-01-08T19:54:59.401898,0.189977,0
S00012,DBMS,Joins,7,2025-01-09T00:02:52.963749,0.355124,0
S00012,Operating Systems,Security,8,2025-01-09T05:12:32.892663,0.564251,0
S00012,Operating Systems,Paging,9,2025-01-09T18:31:41.326074,0.482678,0
S00012,DBMS,SQL,10,2025-01-10T14:10:50.026023,0.397546,0
S00012,Software Engineering,Agile,11,2025-01-10T21:09:30.238192,0.427535,0
S00012,Computer Networks,Network Security,12,2025-01-11T01:01:51.984077,0.3679,0
S00012,DSA,Linked Lists,13,2025-01-11T15:52:55.479484,0.19043,0
S00012,Software Engineering,SRS,14,2025-01-12T10:15:10.582821,0.43531,0
S00012,DBMS,Joins,15,2025-01-13T16:25:38.676110,0.361407,0
S00012,Computer Networks,HTTP,16,2025-01-14T05:18:43.213974,0.425861,0
S00012,DBMS,Relational Algebra,17,2025-01-15T07:27:30.246267,0.326656,0
S00012,DBMS,Relational Algebra,18,2025-01-15T17:04:31.634644,0.34277,0
S00012,DSA,Graphs,19,2025-01-16T16:22:24.787861,0.213294,0
S00012,DSA,Linked Lists,20,2025-01-17T00:22:39.688949,0.197472,0
S00012,DSA,Trees,21,2025-01-18T12:56:28.787081,0.177085,0
S00012,DSA,Hashing,22,2025-01-19T15:53:33.576157,0.077459,0
S00012,Computer Networks,DHCP,23,2025-01-20T11:07:53.921664,0.168491,0
S00012,Computer Networks,TCP/IP,24,2025-01-20T19:32:11.236016,0.455616,0
S00012,DSA,Strings,25,2025-01-21T04:19:11.842620,0.524433,0
S00012,DSA,Hashing,26,2025-01-22T12:11:40.600383,0.084679,0
S00012,DSA,Trees,27,2025-01-22T20:39:57.719408,0.207117,0
S00012,Computer Networks,TCP,28,2025-01-23T06:12:49.467987,0.250952,0
S00012,DBMS,Normalization,29,2025-01-23T18:34:54.541756,0.320189,0
S00012,DSA,Dynamic Programming,30,2025-01-24T06:51:06.286055,0.27281,0
S00012,Computer Networks,DNS,31,2025-01-25T15:39:58.095779,0.507324,0
S00012,Software Engineering,SRS,32,2025-01-25T19:57:38.373670,0.455743,0
