student_id,timestamp,attempt_number,subject,topic,difficulty,prior_attempts,overall_accuracy,subject_accuracy,topic_prior_attempts,topic_accuracy,recent_accuracy_5,recent_accuracy_10,topic_avg_response_time,topic_response_time_std,difficulty_accuracy,previous_correct,improvement_trend,hours_since_topic_attempt,mastered_label,synthetic_true_mastery,data_label
S00005,2025-02-21T22:51:24.336506+00:00,58,Operating Systems,File Systems,Hard,57.0,0.631578947368421,1.0,1.0,1.0,1.0,1.0,119.38,0.0,1.0,1.0,0.0,391.1462335141667,1,0.803202,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00005,2025-02-22T02:15:54.058352+00:00,59,DBMS,Normalization,Medium,58.0,0.6206896551724138,0.5833333333333334,4.0,0.5,0.5,0.5,94.6025,51.42157201749087,0.5,1.0,0.0,212.2219594686111,0,0.697586,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00005,2025-02-22T17:15:49.552532+00:00,60,Software Engineering,SRS,Hard,59.0,0.6271186440677966,0.6,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.980448,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-02T13:05:49.460027+00:00,1,Software Engineering,UML,Medium,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.836748,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-02T22:01:30.200891+00:00,2,DBMS,SQL,Easy,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.223464,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-03T23:14:09.037501+00:00,3,Operating Systems,Deadlocks,Medium,2.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.981116,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-04T18:43:50.682680+00:00,4,DBMS,ER Model,Hard,3.0,0.6666666666666666,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.371484,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-05T09:00:14.369571+00:00,5,DSA,Strings,Easy,4.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.695156,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-06T22:54:22.424405+00:00,6,DSA,Recursion,Medium,5.0,0.6,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.880611,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-07T20:31:15.636114+00:00,7,DBMS,ER Model,Easy,6.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,154.09,0.0,0.5,0.0,0.0,73.79026484277779,0,0.388918,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-08T08:42:12.424952+00:00,8,Computer Networks,Routing,Easy,7.0,0.7142857142857143,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.761052,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-09T18:02:24.434967+00:00,9,Software Engineering,Agile,Easy,8.0,0.75,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.676253,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-09T21:56:15.283157+00:00,10,DBMS,Indexing,Easy,9.0,0.7777777777777778,0.3333333333333333,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.28613,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-10T08:42:51.326741+00:00,11,DSA,Graphs,Medium,10.0,0.7,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.680382,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-11T19:35:41.486012+00:00,12,Software Engineering,Waterfall,Medium,11.0,0.7272727272727273,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.802429,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-13T07:49:25.325435+00:00,13,DBMS,Concurrency Control,Hard,12.0,0.75,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.498097,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-13T11:43:34.967419+00:00,14,DBMS,Transactions,Easy,13.0,0.7692307692307693,0.4,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.418393,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-14T04:09:56.576820+00:00,15,Computer Networks,OSI,Medium,14.0,0.7857142857142857,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.792314,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-14T09:27:58.145703+00:00,16,Computer Networks,IP Addressing,Medium,15.0,0.7333333333333333,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.688345,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-15T21:23:03.326232+00:00,17,Operating Systems,I/O Management,Easy,16.0,0.75,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.98369,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-16T07:54:33.351090+00:00,18,DBMS,Keys,Hard,17.0,0.7647058823529411,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.621253,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-17T16:23:19.179596+00:00,19,DSA,Heap,Medium,18.0,0.7222222222222222,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.743814,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-17T20:51:25.618879+00:00,20,DSA,Linked Lists,Easy,19.0,0.7368421052631579,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.67806,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-18T02:06:40.906679+00:00,21,Software Engineering,SDLC,Medium,20.0,0.75,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.707955,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-18T10:16:51.784845+00:00,22,DSA,Trees,Medium,21.0,0.7142857142857143,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.393147,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-18T13:55:16.535562+00:00,23,Software Engineering,Project Management,Hard,22.0,0.6818181818181818,0.75,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.521137,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-18T20:50:46.096954+00:00,24,DSA,Trees,Medium,23.0,0.6521739130434783,0.8333333333333334,1.0,0.0,0.0,0.0,70.18,0.0,0.0,0.0,0.0,10.565086696944444,0,0.399981,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-20T05:38:11.951867+00:00,25,DSA,Arrays,Hard,24.0,0.625,0.7142857142857143,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.665195,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-21T04:29:52.623075+00:00,26,DSA,Stack & Queue,Medium,25.0,0.6,0.625,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.726338,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-21T19:38:52.561636+00:00,27,Computer Networks,IP Addressing,Medium,26.0,0.6153846153846154,0.6666666666666666,1.0,1.0,1.0,1.0,73.63,0.0,1.0,1.0,0.0,178.18178220361114,0,0.693588,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-22T10:55:50.253062+00:00,28,DBMS,DBMS Basics,Medium,27.0,0.5925925925925926,0.42857142857142855,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.45425,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-23T18:42:52.852157+00:00,29,DBMS,Transactions,Medium,28.0,0.5714285714285714,0.375,1.0,1.0,1.0,1.0,59.29,0.0,0.5,1.0,0.0,246.98830131611112,0,0.43846,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-25T02:21:15.524591+00:00,30,DBMS,ER Model,Medium,29.0,0.5862068965517241,0.4444444444444444,2.0,0.5,0.5,0.5,105.53,48.559999999999995,0.5,1.0,0.0,413.8333023547222,0,0.393892,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-26T11:50:30.322145+00:00,31,Software Engineering,Waterfall,Easy,30.0,0.5666666666666667,0.6,1.0,1.0,1.0,1.0,70.22,0.0,0.5,1.0,0.0,352.2468989258333,1,0.809913,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-26T19:13:58.791657+00:00,32,DBMS,Concurrency Control,Easy,31.0,0.5806451612903226,0.4,1.0,1.0,1.0,1.0,164.53,0.0,0.5,1.0,0.0,323.4092961727778,0,0.516787,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-27T09:05:05.272629+00:00,33,DSA,Trees,Easy,32.0,0.59375,0.6666666666666666,2.0,0.0,0.0,0.0,93.61500000000001,23.434999999999967,0.5,0.0,0.0,204.2386599097222,0,0.415962,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-28T00:26:28.254742+00:00,34,Operating Systems,I/O Management,Hard,33.0,0.6060606060606061,1.0,1.0,1.0,1.0,1.0,26.24,0.0,0.5,1.0,0.0,291.0569245861111,1,0.984595,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-28T18:59:34.419830+00:00,35,Software Engineering,Project Management,Easy,34.0,0.6176470588235294,0.6666666666666666,1.0,0.0,0.0,0.0,92.22,0.0,0.5,0.0,0.0,245.07163451888889,0,0.533818,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-29T05:03:48.537251+00:00,36,DBMS,Relational Algebra,Easy,35.0,0.6285714285714286,0.45454545454545453,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.57562,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-30T13:44:59.049619+00:00,37,Software Engineering,Project Management,Hard,36.0,0.6388888888888888,0.7142857142857143,2.0,0.5,0.5,0.5,70.56,21.65999999999998,0.0,1.0,0.0,42.75684160805555,0,0.53427,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-01-31T16:38:35.119558+00:00,38,DBMS,Relational Algebra,Easy,37.0,0.6216216216216216,0.5,1.0,1.0,1.0,1.0,69.22,0.0,1.0,1.0,0.0,59.57960619638889,0,0.585169,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-01T07:46:38.340676+00:00,39,DBMS,Transactions,Hard,38.0,0.631578947368421,0.5384615384615384,2.0,1.0,1.0,1.0,66.605,7.314999999999923,0.5,1.0,0.0,205.06263569972222,0,0.443038,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-02T08:48:36.124837+00:00,40,Computer Networks,HTTP,Medium,39.0,0.6153846153846154,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.627746,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-02T12:13:56.219823+00:00,41,DBMS,Joins,Easy,40.0,0.6,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.384446,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-03T04:05:48.220114+00:00,42,DSA,Heap,Easy,41.0,0.6097560975609756,0.7,1.0,1.0,1.0,1.0,101.16,0.0,0.5,1.0,0.0,395.7080668105556,1,0.751116,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-03T09:47:10.147427+00:00,43,Computer Networks,HTTP,Medium,42.0,0.6190476190476191,0.4,1.0,0.0,0.0,0.0,51.6,0.0,0.0,0.0,0.0,24.97611738611111,0,0.638513,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-03T18:37:13.361867+00:00,44,DSA,Dynamic Programming,Hard,43.0,0.627906976744186,0.7272727272727273,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.654961,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-05T06:08:59.163537+00:00,45,DSA,Heap,Hard,44.0,0.6136363636363636,0.6666666666666666,2.0,1.0,1.0,1.0,68.88499999999999,32.27500000000001,0.5,1.0,0.0,50.05303983972222,1,0.749992,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-05T16:32:40.789697+00:00,46,DSA,Trees,Easy,45.0,0.6,0.6153846153846154,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,78.66333333333334,28.517319104166997,1.0,1.0,0.0,223.45986585222224,0,0.418435,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-06T23:54:56.575589+00:00,47,Operating Systems,Deadlocks,Medium,46.0,0.5869565217391305,1.0,1.0,1.0,1.0,1.0,65.76,0.0,1.0,1.0,0.0,720.0,1,0.980298,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-07T21:56:01.895423+00:00,48,DBMS,Keys,Easy,47.0,0.5957446808510638,0.5333333333333333,1.0,0.0,0.0,0.0,85.68,0.0,0.5,0.0,0.0,542.0245956480555,0,0.630965,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-09T09:56:14.517786+00:00,49,DBMS,Transactions,Hard,48.0,0.6041666666666666,0.5625,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,99.01333333333334,46.219832924357895,0.0,0.0,0.0,194.16004919722224,0,0.447196,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-10T02:42:54.704486+00:00,50,Software Engineering,UML,Hard,49.0,0.5918367346938775,0.625,1.0,1.0,1.0,1.0,73.74,0.0,0.5,1.0,0.0,720.0,1,0.839217,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-10T15:39:57.145454+00:00,51,Computer Networks,DHCP,Medium,50.0,0.58,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.808951,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-11T19:28:52.181383+00:00,52,DBMS,Normalization,Easy,51.0,0.5686274509803921,0.5294117647058824,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.513289,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-13T06:31:19.011630+00:00,53,DBMS,SQL,Easy,52.0,0.5576923076923077,0.5,1.0,0.0,0.0,0.0,121.74,0.0,0.0,0.0,0.0,720.0,0,0.230674,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-13T13:11:32.208669+00:00,54,Operating Systems,I/O Management,Hard,53.0,0.5471698113207547,1.0,2.0,1.0,1.0,1.0,60.724999999999994,34.485,1.0,1.0,0.0,396.7510983130556,1,0.981476,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-14T09:10:10.088734+00:00,55,DBMS,ER Model,Easy,54.0,0.5555555555555556,0.47368421052631576,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,115.63,42.143434443180716,1.0,0.0,0.0,486.81515670638885,0,0.41191,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-14T17:07:41.214820+00:00,56,DSA,Heap,Medium,55.0,0.5636363636363636,0.5714285714285714,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,92.33999999999999,42.36418849295556,1.0,0.0,0.0,226.97834757861114,1,0.76083,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-15T16:43:09.913090+00:00,57,DSA,Strings,Easy,56.0,0.5714285714285714,0.6,1.0,1.0,1.0,1.0,39.33,0.0,1.0,1.0,0.0,720.0,1,0.702505,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-16T11:18:06.899233+00:00,58,DSA,Stack & Queue,Medium,57.0,0.5789473684210527,0.625,1.0,1.0,1.0,1.0,115.42,0.0,1.0,1.0,0.0,630.8039655994444,1,0.73506,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-16T14:51:58.609345+00:00,59,DBMS,SQL,Easy,58.0,0.5862068965517241,0.5,2.0,0.0,0.0,0.0,108.685,13.054999999999941,0.0,0.0,0.0,80.34433269861111,0,0.25061,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00006,2025-02-17T15:32:07.497681+00:00,60,DSA,Dynamic Programming,Medium,59.0,0.5932203389830508,0.6470588235294118,1.0,0.0,0.0,0.0,132.38,0.0,0.5,0.0,0.0,332.9150377261111,0,0.655324,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-03T16:14:02.015105+00:00,1,DSA,Stack & Queue,Easy,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.775148,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-04T05:57:32.798530+00:00,2,Computer Networks,TCP,Easy,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.396457,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-04T15:18:18.762997+00:00,3,Computer Networks,IP Addressing,Hard,2.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.289935,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-06T03:09:22.973289+00:00,4,DSA,Arrays,Medium,3.0,0.3333333333333333,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.724028,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-06T12:18:41.484334+00:00,5,DSA,Graphs,Medium,4.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.979489,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-07T20:50:32.322032+00:00,6,Computer Networks,IP Addressing,Hard,5.0,0.6,0.0,1.0,0.0,0.0,0.0,202.59,0.0,0.0,0.0,0.0,77.53709973194444,0,0.312586,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-08T20:27:52.233701+00:00,7,DBMS,Indexing,Medium,6.0,0.6666666666666666,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.864302,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-09T16:44:42.765941+00:00,8,DBMS,ER Model,Easy,7.0,0.7142857142857143,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.622274,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-11T04:33:30.994697+00:00,9,Computer Networks,IP Addressing,Medium,8.0,0.75,0.3333333333333333,2.0,0.5,0.5,0.5,165.575,37.0150000000001,0.5,1.0,0.0,79.71629796250001,0,0.317762,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-12T13:55:45.582880+00:00,10,Operating Systems,Processes,Medium,9.0,0.6666666666666666,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.490286,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-13T06:02:18.257875+00:00,11,Operating Systems,Paging,Hard,10.0,0.6,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.747394,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-13T14:02:17.136206+00:00,12,Operating Systems,Security,Medium,11.0,0.6363636363636364,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.573219,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-14T22:05:51.149321+00:00,13,DSA,Heap,Easy,12.0,0.6666666666666666,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.982221,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-15T04:12:41.106764+00:00,14,Operating Systems,Synchronization,Hard,13.0,0.6923076923076923,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.68499,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-16T15:09:43.900653+00:00,15,Operating Systems,Paging,Easy,14.0,0.6428571428571429,0.5,1.0,1.0,1.0,1.0,129.05,0.0,0.5,1.0,0.0,81.12378966055554,1,0.752863,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-16T22:24:21.374370+00:00,16,DSA,Stack & Queue,Hard,15.0,0.6,1.0,1.0,1.0,1.0,1.0,32.76,0.0,0.5,1.0,0.0,318.1720442402778,1,0.781655,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-17T01:55:22.749938+00:00,17,Operating Systems,Memory Management,Medium,16.0,0.625,0.4,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.597694,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-18T00:42:34.658671+00:00,18,Operating Systems,Security,Easy,17.0,0.6470588235294118,0.5,1.0,1.0,1.0,1.0,47.68,0.0,0.5,1.0,0.0,106.67153401805555,0,0.586069,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-18T07:25:16.403578+00:00,19,Software Engineering,Agile,Medium,18.0,0.6666666666666666,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.471948,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-18T11:14:18.859022+00:00,20,DBMS,Relational Algebra,Easy,19.0,0.631578947368421,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.729324,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-19T20:16:54.139414+00:00,21,Computer Networks,DNS,Medium,20.0,0.65,0.25,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.195965,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-20T17:36:33.526167+00:00,22,DSA,Recursion,Medium,21.0,0.6190476190476191,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.97895,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-20T22:24:03.144121+00:00,23,Operating Systems,Deadlocks,Easy,22.0,0.6363636363636364,0.5714285714285714,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.689254,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-21T02:33:50.745460+00:00,24,Computer Networks,UDP,Easy,23.0,0.6521739130434783,0.2,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.542856,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-22T07:17:05.878681+00:00,25,Computer Networks,DHCP,Medium,24.0,0.625,0.16666666666666666,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.193844,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-22T16:49:43.289423+00:00,26,DSA,Trees,Hard,25.0,0.6,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.979357,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-24T03:07:09.843204+00:00,27,Computer Networks,HTTP,Easy,26.0,0.5769230769230769,0.14285714285714285,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.230649,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-24T11:00:18.982868+00:00,28,Computer Networks,HTTP,Easy,27.0,0.5555555555555556,0.125,1.0,0.0,0.0,0.0,102.91,0.0,0.0,0.0,0.0,7.885872128888889,0,0.237444,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-25T21:57:09.487985+00:00,29,DBMS,Transactions,Easy,28.0,0.5357142857142857,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.794714,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-26T13:12:37.882377+00:00,30,Operating Systems,Paging,Hard,29.0,0.5517241379310345,0.625,2.0,0.5,0.5,0.5,108.14000000000001,20.909999999999965,1.0,0.0,0.0,238.04832825666665,1,0.763279,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-26T20:27:36.019868+00:00,31,DBMS,Normalization,Hard,30.0,0.5666666666666667,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,1,0.722532,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-27T23:49:55.468235+00:00,32,DBMS,Normalization,Easy,31.0,0.5483870967741935,0.8,1.0,0.0,0.0,0.0,106.25,0.0,0.5,0.0,0.0,27.372068990833334,1,0.731797,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-28T21:13:30.273926+00:00,33,Computer Networks,HTTP,Easy,32.0,0.5625,0.1111111111111111,2.0,0.0,0.0,0.0,76.22999999999999,26.680000000000017,0.0,0.0,0.0,106.21980307166666,0,0.261125,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-29T12:22:03.852705+00:00,34,DBMS,ER Model,Medium,33.0,0.5757575757575758,0.8333333333333334,1.0,1.0,1.0,1.0,38.96,0.0,0.5,1.0,0.0,475.6225241011111,0,0.637534,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-29T16:59:57.692424+00:00,35,Computer Networks,DNS,Medium,34.0,0.5882352941176471,0.2,1.0,0.0,0.0,0.0,114.79,0.0,0.0,0.0,0.0,236.7176536138889,0,0.226358,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
S00007,2025-01-29T20:09:42.784659+00:00,36,Operating Systems,CPU Scheduling,Hard,35.0,0.6,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,168.0,0,0.619485,SYNTHETIC / SIMULATED — NOT REAL STUDENT DATA
